"ReID","EQID","EvLat [°]","EvLon [°]","EvDepth [km]","Sta","StaLat [°]","StaLon [°]","Year","Month","Day","Hour","Min","Sec","Mag [Mw]","TectEnvi","Vs30 [m/s]","TypeVs30","EpiDist [km]","HypDist [km]","RupDist [km]","RupDist_PubliPlane [km]","RupDist_CMT [km]","RupDist_CSN [km]","Azimut [°]","Comp","Freq LowCut [Hz]","Freq HighCut [Hz]","PGA [cm/sec2]","PGV [cm/sec2]","Sa0.01 [cm/sec2]","Sa0.015 [cm/sec2]","Sa0.02 [cm/sec2]","Sa0.025 [cm/sec2]","Sa0.03 [cm/sec2]","Sa0.035 [cm/sec2]","Sa0.04 [cm/sec2]","Sa0.045 [cm/sec2]","Sa0.05 [cm/sec2]","Sa0.055 [cm/sec2]","Sa0.06 [cm/sec2]","Sa0.065 [cm/sec2]","Sa0.07 [cm/sec2]","Sa0.075 [cm/sec2]","Sa0.08 [cm/sec2]","Sa0.085 [cm/sec2]","Sa0.09 [cm/sec2]","Sa0.1 [cm/sec2]","Sa0.15 [cm/sec2]","Sa0.2 [cm/sec2]","Sa0.25 [cm/sec2]","Sa0.3 [cm/sec2]","Sa0.35 [cm/sec2]","Sa0.4 [cm/sec2]","Sa0.45 [cm/sec2]","Sa0.5 [cm/sec2]","Sa0.55 [cm/sec2]","Sa0.6 [cm/sec2]","Sa0.65 [cm/sec2]","Sa0.7 [cm/sec2]","Sa0.75 [cm/sec2]","Sa0.8 [cm/sec2]","Sa0.85 [cm/sec2]","Sa0.9 [cm/sec2]","Sa1 [cm/sec2]","Sa1.5 [cm/sec2]","Sa2 [cm/sec2]","Sa2.5 [cm/sec2]","Sa3 [cm/sec2]","Sa3.5 [cm/sec2]","Sa4 [cm/sec2]","Sa4.5 [cm/sec2]","Sa5 [cm/sec2]","Sa5.5 [cm/sec2]","Sa6 [cm/sec2]","Sa6.5 [cm/sec2]","Sa7 [cm/sec2]","Sa7.5 [cm/sec2]","Sa8 [cm/sec2]","Sa8.5 [cm/sec2]","Sa9 [cm/sec2]","Sa10 [cm/sec2]","AriasIntensity [m/s]","TotalDuration [sec]","SignificantDuration [sec]","BracketedDuration [sec]",
"71838","50436","-31.476","-70.639","106.3","ME05","-33.3919","-70.7381","2014","4","4","9","52","7","5.4","inslab","505","3","212.6670008","237.7539552","241.875","-","241.875","234.355","182.485267","Z","0.02","35","2.016222462","0.14116631","2.016230962","1.963557131","2.016354755","2.092146213","2.172851316","2.478393373","2.691527767","3.267227243","2.991931602","3.335897951","2.772183691","3.525667857","3.666173981","3.709679147","4.624437047","5.032463498","4.815565091","5.073255322","6.738421465","5.832104535","3.140004901","2.488519509","1.587252747","1.853193864","1.570528801","1.412197828","1.009708265","0.622939155","0.481735477","0.47132907","0.359380271","0.330590925","0.344891508","0.352405335","0.378932544","0.213292025","0.162299427","0.134114612","0.096765611","0.075430657","0.062579329","0.059301867","0.050347759","0.05714122","0.053314621","0.049463216","0.047136724","0.060370443","0.057721408","0.05034739","0.049396755","0.03994944","0.008924418","179.8","54.27","0",
"71839","50436","-31.476","-70.639","106.3","MT02","-33.2591","-71.1377","2014","4","4","9","52","7","5.4","inslab","923","3","203.2268444","229.3487307","234.81","-","234.81","225.685","193.2199033","NS","0.594904152","35","2.091313341","0.047274255","2.092287997","1.955914734","2.091953257","2.341524958","3.910031764","4.537874785","4.135016533","6.190317994","5.912341942","6.274806097","6.039697764","5.909498084","6.53175755","5.709616228","5.65241937","5.955486511","6.795708187","4.991750425","4.022158149","3.167009156","3.072744877","2.943981051","2.331642983","1.497752643","1.606072632","1.607464241","1.010867708","0.829851578","0.730581774","0.692382291","0.645924373","0.558745635","0.499151481","0.444963563","0.387429628","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.011228525","129.6","43.24","0",
"71839","50436","-31.476","-70.639","106.3","MT02","-33.2591","-71.1377","2014","4","4","9","52","7","5.4","inslab","923","3","203.2268444","229.3487307","234.81","-","234.81","225.685","193.2199033","EW","0.02","35","1.367463274","0.045241097","1.367707373","1.326185499","1.368176971","1.596098803","2.069752595","3.135056912","4.011362632","4.30004378","3.732756071","4.061059797","4.58963549","4.569170227","4.051702863","4.113470183","4.293661248","3.987461142","4.385296705","3.696380533","2.955438132","3.192326836","1.889523189","2.022177181","2.237976412","1.24101708","0.778428667","0.685738146","0.651264791","0.89270278","0.753984373","0.431347922","0.373762589","0.375143482","0.297672798","0.299965097","0.263182545","0.098853924","0.031589531","0.020688921","0.01383088","0.01051363","0.008597696","0.007266945","0.006286943","0.005530682","0.004931797","0.004445867","0.004044288","0.003707248","0.003420568","0.003223351","0.003049592","0.002753033","0.007498148","129.6","49.37","0",
"71839","50436","-31.476","-70.639","106.3","MT02","-33.2591","-71.1377","2014","4","4","9","52","7","5.4","inslab","923","3","203.2268444","229.3487307","234.81","-","234.81","225.685","193.2199033","Z","0.200364289","35","1.538110479","0.037522948","1.539473508","1.418934574","1.539009868","1.684467836","2.218873836","3.213459841","3.355674727","3.559553076","4.455347858","4.582909553","3.451025486","4.110045396","4.102994357","4.262469205","3.940129633","4.09342814","4.073751969","2.582592451","2.176404293","3.143484681","2.622089261","1.865427234","1.987203413","1.564087692","1.215125105","1.073002699","0.964562539","0.846815836","0.668576551","0.565650652","0.446690987","0.477651679","0.399827356","0.307553977","0.216846373","0.087471032","0.052924368","0.039566097","0.022457133","0.019794179","-","-","-","-","-","-","-","-","-","-","-","-","0.006285974","129.6","47.71","0",
"71840","50436","-31.476","-70.639","106.3","ROC1","-32.9759","-71.0156","2014","4","4","9","52","7","5.4","inslab","1951","1","170.0706664","200.558524","206.385","-","206.385","196.93","191.9477618","NS","0.02","70","5.166149259","0.087387968","5.16632298","5.244595917","5.281256354","5.281706028","6.504707465","6.896530434","8.637976648","9.349081551","10.74369395","10.92156655","14.48663218","15.65137706","17.75970758","15.92405302","18.71831929","16.93735417","12.32095216","11.53736316","9.770838827","6.574771022","5.74388973","4.483692652","3.780228498","2.68916289","2.745535272","2.16749936","1.707754464","1.371204003","1.372056395","1.624888123","1.550319577","1.038799639","0.942123789","0.906938581","0.903795121","0.266250144","0.154178287","0.100341747","0.077549936","0.053340284","0.040452019","0.028538481","0.026992936","0.027884208","0.023857242","0.020651699","0.017256553","0.015728905","0.013963191","0.012386314","0.011464146","0.009758372","0.046755887","128.1","44.465","0",
"71840","50436","-31.476","-70.639","106.3","ROC1","-32.9759","-71.0156","2014","4","4","9","52","7","5.4","inslab","1951","1","170.0706664","200.558524","206.385","-","206.385","196.93","191.9477618","EW","0.02","70","4.087026869","0.146508132","4.087116319","4.081520152","4.309267881","4.339657536","5.220317776","7.286199918","8.157691918","10.19954676","11.39171899","11.45860171","10.08352404","12.147848","12.07100132","13.785605","15.39500732","11.6398701","12.28328295","12.99815529","11.10111027","9.045094467","7.147064389","7.177170698","7.79377695","5.247258126","4.792017151","3.280037838","3.162090063","2.541915344","2.314055187","1.703526841","1.463179535","1.200977698","1.378064635","1.103672509","0.715982982","0.381244402","0.170457528","0.123749771","0.096163244","0.077343296","0.06233624","0.040968657","0.032331184","0.023646399","0.021378488","0.018800394","0.017127243","0.016608771","0.015965712","0.016377036","0.016321184","0.013941332","0.050591702","128.1","48.02","0",
"71840","50436","-31.476","-70.639","106.3","ROC1","-32.9759","-71.0156","2014","4","4","9","52","7","5.4","inslab","1951","1","170.0706664","200.558524","206.385","-","206.385","196.93","191.9477618","Z","0.02","70","3.292928812","0.046970421","3.293555746","3.666782256","4.166335914","5.082288662","7.578484456","10.96320125","14.6429926","19.0478587","13.58570035","11.96564242","10.69104247","9.288997627","6.345526399","6.377566467","5.457137436","5.030611774","4.068612667","4.63361991","3.132879494","4.707008509","3.72172676","3.176445269","2.048069787","1.941935055","1.676622218","1.282214581","1.171720318","1.019582893","0.879490485","0.795532947","0.641063557","0.510396354","0.515372403","0.460181678","0.338926515","0.1490783","0.091224236","0.07302849","0.043170184","0.031692867","0.030015669","0.023817512","0.018212302","0.012459245","0.01290527","0.009772008","0.007569816","0.006730102","0.007268367","0.007011819","0.006486537","0.005143343","0.026488169","128.1","39.35","0",
"71841","50437","-32.669","-71.295","42.3","BO01","-34.3917","-71.0848","2014","4","5","2","22","39","5.6","interface","877","3","192.0663739","196.6692198","193.16","-","193.16","193.6","174.2230647","NS","0.02","40","2.793426281","0.130793214","2.794562348","2.810496663","2.793569505","2.794811661","3.215687745","3.060347807","3.966035153","4.295777793","4.804149699","5.556206187","6.76008869","6.800612716","8.278262618","7.022452274","7.450890647","7.297777067","8.285504426","11.01893545","5.767421741","6.474813246","3.924285891","4.568898654","3.935753994","3.475064329","2.831549091","3.928982728","4.128369885","2.891737116","1.825496533","1.277553913","1.081286857","1.022420118","1.012457431","1.108633616","1.365180451","0.99618726","0.528041185","0.396519781","0.26394882","0.221587504","0.17585529","0.109892175","0.081479524","0.068663165","0.053746042","0.039573756","0.029363199","0.023583374","0.020504869","0.018319899","0.016411927","0.013964182","0.015794528","135.31","29.1","0",
"71841","50437","-32.669","-71.295","42.3","BO01","-34.3917","-71.0848","2014","4","5","2","22","39","5.6","interface","877","3","192.0663739","196.6692198","193.16","-","193.16","193.6","174.2230647","EW","0.02","40","2.560685436","0.117980774","2.562483015","2.344540918","2.5624768","2.856283156","3.666523696","4.110178796","3.971152033","4.768902425","5.011551497","6.278157102","5.720979003","5.850073108","6.323419084","6.46722076","7.739492363","7.235715863","7.581786274","7.055307099","4.432906599","6.033113949","4.883769838","4.117225699","3.477999996","3.191453715","2.483115255","2.890979862","2.914640807","2.366341802","2.825648745","2.172614549","2.25366743","1.829706623","1.994729406","2.047523579","1.279825756","0.710536862","0.419191394","0.313938033","0.238217785","0.116378604","0.086313496","0.089815773","0.074854975","0.05062821","0.034916062","0.029299176","0.030221292","0.028117851","0.027205564","0.024072823","0.018344931","0.015128054","0.015887462","135.31","34.57","0",
"71841","50437","-32.669","-71.295","42.3","BO01","-34.3917","-71.0848","2014","4","5","2","22","39","5.6","interface","877","3","192.0663739","196.6692198","193.16","-","193.16","193.6","174.2230647","Z","0.02","40","2.283606858","0.105478661","2.283934159","2.439966936","2.283726652","2.852605836","3.383995","3.214189372","3.36612953","3.092736911","3.521648564","3.998625328","4.045407896","3.767218455","4.442525639","4.633060802","4.438039048","5.520873063","5.328267444","4.378778586","4.339675011","5.581006079","3.958350128","4.116543871","3.078038336","2.366489048","3.097897302","3.654812528","2.684667706","2.434606506","2.29339674","2.117044278","1.54253431","1.581514801","1.209224584","0.958014452","0.88011793","0.664992436","0.565097681","0.237314195","0.205191244","0.119086246","0.074467171","0.056586043","0.049989196","0.052345854","0.039637106","0.025110984","0.019073111","0.016511528","0.014802567","0.013403357","0.013544068","0.011961597","0.011140276","135.31","42.57","0",
"71842","50437","-32.669","-71.295","42.3","BO02","-34.7924","-70.7814","2014","4","5","2","22","39","5.6","interface","553","3","240.2826642","243.9775578","243.04","-","243.04","240.645","168.716579","NS","0.054711577","40","5.613413909","0.201885412","5.613927122","5.572072897","5.613566097","5.649693572","5.701676832","5.838309029","5.887786983","6.543723229","6.737078696","7.774740625","6.379419271","6.572035675","6.975313008","7.283745065","8.274334648","10.14285707","12.51586408","12.14336055","16.52727253","13.13082329","13.77456235","15.94442458","16.55322898","9.111309373","7.692684733","5.814742842","4.647099468","4.585291708","4.23657544","4.331438299","3.714266473","2.595339923","1.813259832","1.690996367","1.687845645","1.081616652","0.611890924","0.311681874","0.236998875","0.146070942","0.110442293","0.068556197","0.064084452","0.057478717","0.042150935","0.034970724","0.031529833","0.02687514","0.022839044","0.021711004","0.021378983","0.020811589","0.05629136","132.26","27.98","0",
"71842","50437","-32.669","-71.295","42.3","BO02","-34.7924","-70.7814","2014","4","5","2","22","39","5.6","interface","553","3","240.2826642","243.9775578","243.04","-","243.04","240.645","168.716579","EW","0.075644721","40","5.298742846","0.223986775","5.29922012","5.266792733","5.298978674","5.363280724","5.431565264","5.399884499","5.815314376","6.437478504","5.792363321","6.619291114","6.38733755","7.891459425","7.637098678","9.114527901","11.41826356","12.29319473","13.74602842","12.83452085","12.9783795","18.16247385","12.04343367","16.31188253","14.40818211","9.372939195","8.100027423","5.229872104","3.62294464","3.540058588","3.616621021","3.434785759","3.294442568","2.972212779","2.576529472","2.210373141","1.585227965","0.789137586","0.668246946","0.343588541","0.133426062","0.101035032","0.089614903","0.068531617","0.046765952","0.03966874","0.036514249","0.039327859","0.036552051","0.028493717","0.021804072","0.019761035","0.017142486","0.016783957","0.066519165","132.26","41.12","0",
"71842","50437","-32.669","-71.295","42.3","BO02","-34.7924","-70.7814","2014","4","5","2","22","39","5.6","interface","553","3","240.2826642","243.9775578","243.04","-","243.04","240.645","168.716579","Z","0.02","40","4.283984723","0.206731854","4.285186686","4.216615505","4.284265185","4.317760252","4.412113499","4.507147786","4.623562374","4.787929056","5.982210289","6.543936766","8.142029385","7.862754343","8.855661117","10.13498381","12.50192634","13.40324657","11.88735946","10.14955289","14.86212006","12.58026417","6.325437382","7.408433502","4.843659704","4.03214993","5.878814096","5.66113482","4.649654106","3.567216389","3.01087865","2.933849738","3.353132618","3.459981835","3.574419505","3.135143155","1.820941822","0.53061842","0.58561595","0.359501503","0.23092802","0.109065712","0.081817617","0.063528918","0.049640819","0.039863798","0.031011897","0.028463984","0.025807077","0.024461392","0.021429305","0.017843914","0.015961751","0.01327298","0.056246721","132.26","46.81","0",
"71843","50437","-32.669","-71.295","42.3","CO03","-30.8389","-70.6891","2014","4","5","2","22","39","5.6","interface","639","3","210.8882143","215.0886537","230.61","-","230.61","211.51","15.95590542","NS","0.074746287","40","3.911689391","0.115546361","3.914331551","3.776761331","3.912157965","4.012944106","4.272117303","4.30172863","5.38390288","6.077999565","6.210881783","6.365922586","7.656091904","9.213570813","8.056524533","9.545903677","9.289999397","10.61460417","11.93301736","13.58263477","14.31846028","8.282420211","8.383763667","5.685922083","3.953233762","5.099021171","3.88683728","3.258039392","2.759666708","2.056095691","1.325355191","1.285405151","1.225582268","1.104687559","0.975705744","0.837811211","0.658486673","0.334681212","0.22580203","0.118485854","0.102668601","0.069497149","0.05245159","0.035450802","0.034481957","0.030158649","0.028781298","0.022722257","0.018032427","0.01466068","0.012688939","0.011614516","0.01046549","0.009469841","0.039640658","170.09","32.5","0",
"71843","50437","-32.669","-71.295","42.3","CO03","-30.8389","-70.6891","2014","4","5","2","22","39","5.6","interface","639","3","210.8882143","215.0886537","230.61","-","230.61","211.51","15.95590542","EW","0.028156377","40","3.513299251","0.102486377","3.515442295","3.411378558","3.513779893","3.60467467","3.843908049","4.017477371","4.721750225","4.496005098","4.38278207","5.446342904","6.311932788","7.946555055","9.669509544","12.28962676","10.00724419","9.897646552","12.08651881","11.77303956","11.21453735","8.557208924","4.201358283","4.101888963","3.262696165","4.387157468","3.020364701","1.943089424","2.202535106","1.514105871","1.119349725","0.950944298","0.94167388","1.002699873","0.904727416","0.701313717","0.502711783","0.303927001","0.219583608","0.232911726","0.11210175","0.061891295","0.043736514","0.040120956","0.027795661","0.021452366","0.022812899","0.0182846","0.015892512","0.010580916","0.010591992","0.00980624","0.009965746","0.007668951","0.031050562","170.09","34.07","0",
"71843","50437","-32.669","-71.295","42.3","CO03","-30.8389","-70.6891","2014","4","5","2","22","39","5.6","interface","639","3","210.8882143","215.0886537","230.61","-","230.61","211.51","15.95590542","Z","0.063877729","40","1.998978748","0.074354286","2.000193702","1.943509221","1.999312748","2.048547446","2.127706924","2.758299173","3.385754547","3.564946661","3.37750928","3.643923426","4.453414569","4.25428235","4.928689476","5.833697803","6.012515832","5.845326721","6.052535269","7.247691298","5.288694268","4.2436502","3.493491636","2.476466056","2.489408621","1.967331056","2.17416583","1.771577038","1.710984516","1.288893945","1.154061515","0.891394725","0.784373478","0.582288735","0.550978305","0.682460626","0.54419722","0.23897129","0.200607367","0.185931938","0.103697926","0.043440666","0.037283087","0.041410644","0.038662997","0.027614415","0.018830092","0.015652055","0.014409098","0.015474938","0.014148535","0.012215731","0.01006316","0.006740345","0.012833419","170.09","49.4","0",
"71844","50437","-32.669","-71.295","42.3","DG01","-33.4563","-70.6624","2014","4","5","2","22","39","5.6","interface","298","3","105.422943","113.5926358","127.85","-","127.85","109.52","146.0903838","NS","0.02","40","7.832414001","0.404590265","7.834378592","7.882944668","7.833740471","8.160807338","8.816565915","9.399660226","10.84810304","10.78981245","11.09780561","11.91490118","16.37610527","16.89009373","21.01898205","19.66411902","21.01264464","22.78520538","23.55098425","27.64403193","23.69512538","33.08939007","25.9600161","15.67297752","15.32973729","17.21437519","15.03907886","14.37805039","15.08819613","16.40040293","9.340443138","8.258555915","7.535675321","6.55102538","5.803708348","7.375363025","5.032036078","2.137300659","1.394805437","0.694907346","0.5411962","0.422235458","0.349798667","0.254505026","0.137017802","0.100735525","0.092145316","0.077916209","0.07355521","0.06457169","0.053398563","0.049486968","0.046810799","0.038238282","0.162305911","119.6","25.77","0",
